sector,ticker_a,ticker_b,name_a,name_b,eg_adf_stat,eg_pvalue,fdr_level,bh_critical_pvalue,passes_bh,hedge_ratio_beta,intercept_alpha,half_life_days,ar1_alpha,ar1_beta,zscore_window,latest_zscore,max_abs_zscore,threshold_breached,breach_date,ar1_sign_agreement_recent,ar1_latest_residual,zscore_delta_latest,zscore_delta2_latest,zscore_turning_recent,momentum_read
CA_BANKS,BNS.TO,RY.TO,BANK OF NOVA SCOTIA,ROYAL BANK OF CANADA,-3.6020162448420634,0.0057225982637580915,0.05,,False,1.1143128986954756,-1.460686014807882,,,,,,,,,,,,,,
CA_BANKS,NA.TO,RY.TO,NATIONAL BANK OF CANADA,ROYAL BANK OF CANADA,-3.145555975226391,0.023360438162931086,0.05,,False,1.0986316371189297,-0.7838812268198412,,,,,,,,,,,,,,
CA_BANKS,CM.TO,NA.TO,CANADIAN IMPERIAL BANK OF COMME,NATIONAL BANK OF CANADA,-2.6546199741676166,0.08222551802516342,0.05,,False,1.2739936335424389,-1.716937005565268,,,,,,,,,,,,,,
CA_BANKS,BNS.TO,NA.TO,BANK OF NOVA SCOTIA,NATIONAL BANK OF CANADA,-2.600333387170659,0.09292838266574432,0.05,,False,1.0156333222334861,-0.6723375568484391,,,,,,,,,,,,,,
CA_BANKS,BNS.TO,CM.TO,BANK OF NOVA SCOTIA,CANADIAN IMPERIAL BANK OF COMME,-2.453173704283972,0.12728719846495795,0.05,,False,0.7972372597777486,0.6962616399623438,,,,,,,,,,,,,,
CA_BANKS,BMO.TO,CM.TO,BANK OF MONTREAL,CANADIAN IMPERIAL BANK OF COMME,-2.363507304824717,0.1523021396949581,0.05,,False,0.8570601374299398,1.0732310167781245,,,,,,,,,,,,,,
CA_BANKS,RY.TO,TD.TO,ROYAL BANK OF CANADA,TORONTO-DOMINION BANK,-2.3238137266102887,0.16440254811118377,0.05,,False,0.7214400723634226,1.9170807300738497,,,,,,,,,,,,,,
CA_BANKS,BMO.TO,RY.TO,BANK OF MONTREAL,ROYAL BANK OF CANADA,-2.1993251236598144,0.20649048921533053,0.05,,False,1.203535058460176,-1.274793577874778,,,,,,,,,,,,,,
CA_BANKS,BMO.TO,TD.TO,BANK OF MONTREAL,TORONTO-DOMINION BANK,-2.1550100757470334,0.22297728517354642,0.05,,False,0.8681769191912716,1.0329439240899525,,,,,,,,,,,,,,
CA_BANKS,CM.TO,TD.TO,CANADIAN IMPERIAL BANK OF COMME,TORONTO-DOMINION BANK,-2.086000240037645,0.25018110899914336,0.05,,False,1.015888170797941,-0.06033195858344609,,,,,,,,,,,,,,
