sector,ticker_a,ticker_b,name_a,name_b,eg_adf_stat,eg_pvalue,fdr_level,bh_critical_pvalue,passes_bh,hedge_ratio_beta,intercept_alpha,half_life_days,ar1_alpha,ar1_beta,zscore_window,latest_zscore,max_abs_zscore,threshold_breached,breach_date,ar1_sign_agreement_recent,ar1_latest_residual,zscore_delta_latest,zscore_delta2_latest,zscore_turning_recent,momentum_read
CA_BANKS,CM.TO,NA.TO,CANADIAN IMPERIAL BANK OF COMME,NATIONAL BANK OF CANADA,-3.7012759278961886,0.0040952428241117726,0.05,,False,1.2924056571688667,-1.8079685663264309,,,,,,,,,,,,,,
CA_BANKS,NA.TO,RY.TO,NATIONAL BANK OF CANADA,ROYAL BANK OF CANADA,-3.395511732746742,0.011112831225881891,0.05,,False,1.101712022853257,-0.7989579814046381,,,,,,,,,,,,,,
CA_BANKS,BNS.TO,RY.TO,BANK OF NOVA SCOTIA,ROYAL BANK OF CANADA,-3.031468313797461,0.032058338272333904,0.05,,False,1.1154592073973957,-1.4655642107780675,,,,,,,,,,,,,,
CA_BANKS,BNS.TO,NA.TO,BANK OF NOVA SCOTIA,NATIONAL BANK OF CANADA,-2.7063084350435713,0.07295298153397936,0.05,,False,1.013881176598896,-0.6635576860310595,,,,,,,,,,,,,,
CA_BANKS,BMO.TO,CM.TO,BANK OF MONTREAL,CANADIAN IMPERIAL BANK OF COMME,-2.6509543061325185,0.08291656051530649,0.05,,False,0.8438967866266917,1.133529133211176,,,,,,,,,,,,,,
CA_BANKS,BNS.TO,CM.TO,BANK OF NOVA SCOTIA,CANADIAN IMPERIAL BANK OF COMME,-2.4699690563516814,0.12295318548883932,0.05,,False,0.784531019189262,0.7545974418202581,,,,,,,,,,,,,,
CA_BANKS,RY.TO,TD.TO,ROYAL BANK OF CANADA,TORONTO-DOMINION BANK,-2.213403450967935,0.2014167925473131,0.05,,False,0.7224806960289774,1.9109640738817046,,,,,,,,,,,,,,
CA_BANKS,BMO.TO,TD.TO,BANK OF MONTREAL,TORONTO-DOMINION BANK,-2.194534400108583,0.20823513155585788,0.05,,False,0.8712638409337491,1.0182998188496133,,,,,,,,,,,,,,
CA_BANKS,BMO.TO,NA.TO,BANK OF MONTREAL,NATIONAL BANK OF CANADA,-2.1936738668980027,0.20854948506825255,0.05,,False,1.095440975053256,-0.41580609790969003,,,,,,,,,,,,,,
CA_BANKS,BMO.TO,RY.TO,BANK OF MONTREAL,ROYAL BANK OF CANADA,-2.1732196846453293,0.21610831847029183,0.05,,False,1.205790839969892,-1.2854528721188556,,,,,,,,,,,,,,
CA_BANKS,CM.TO,RY.TO,CANADIAN IMPERIAL BANK OF COMME,ROYAL BANK OF CANADA,-2.065420331304305,0.2586445848348031,0.05,,False,1.420754382878808,-2.8243963486545764,,,,,,,,,,,,,,
CA_BANKS,CM.TO,TD.TO,CANADIAN IMPERIAL BANK OF COMME,TORONTO-DOMINION BANK,-2.0363749233717976,0.2708551348565549,0.05,,False,1.0359818183565446,-0.15272725785114272,,,,,,,,,,,,,,
CA_BANKS,NA.TO,TD.TO,NATIONAL BANK OF CANADA,TORONTO-DOMINION BANK,-2.0142233962803155,0.2803716678721363,0.05,,False,0.7951148088763863,1.310250166728832,,,,,,,,,,,,,,
