sector,ticker_a,ticker_b,name_a,name_b,eg_adf_stat,eg_pvalue,fdr_level,bh_critical_pvalue,passes_bh,hedge_ratio_beta,intercept_alpha,half_life_days,ar1_alpha,ar1_beta,zscore_window,latest_zscore,max_abs_zscore,threshold_breached,breach_date,ar1_sign_agreement_recent,ar1_latest_residual,zscore_delta_latest,zscore_delta2_latest,zscore_turning_recent,momentum_read
CA_BANKS,CM.TO,NA.TO,CANADIAN IMPERIAL BANK OF COMME,NATIONAL BANK OF CANADA,-3.6458220182240755,0.00494307147542665,0.05,,False,1.2953878366443063,-1.822864394664225,,,,,,,,,,,,,,
CA_BANKS,NA.TO,RY.TO,NATIONAL BANK OF CANADA,ROYAL BANK OF CANADA,-3.355699816229416,0.012565014611018646,0.05,,False,1.101964553333591,-0.7999955955670357,,,,,,,,,,,,,,
CA_BANKS,BNS.TO,NA.TO,BANK OF NOVA SCOTIA,NATIONAL BANK OF CANADA,-2.9067403692367013,0.0445697799883518,0.05,,False,1.0146557441368629,-0.6674585511428983,,,,,,,,,,,,,,
CA_BANKS,BNS.TO,RY.TO,BANK OF NOVA SCOTIA,ROYAL BANK OF CANADA,-2.8620925262273444,0.04993703735233258,0.05,,False,1.116520416422852,-1.470887333555944,,,,,,,,,,,,,,
CA_BANKS,BNS.TO,CM.TO,BANK OF NOVA SCOTIA,CANADIAN IMPERIAL BANK OF COMME,-2.371797509352499,0.1498550564910484,0.05,,False,0.7833575917789354,0.7600219771437233,,,,,,,,,,,,,,
CA_BANKS,BMO.TO,CM.TO,BANK OF MONTREAL,CANADIAN IMPERIAL BANK OF COMME,-2.310130253151328,0.16872157613214728,0.05,,False,0.8423456361236035,1.1406219568315756,,,,,,,,,,,,,,
CA_BANKS,RY.TO,TD.TO,ROYAL BANK OF CANADA,TORONTO-DOMINION BANK,-2.216924182790629,0.20016039452921558,0.05,,False,0.7224682996403464,1.9108233718802388,,,,,,,,,,,,,,
CA_BANKS,BMO.TO,TD.TO,BANK OF MONTREAL,TORONTO-DOMINION BANK,-2.1930348162764455,0.2087831222726239,0.05,,False,0.8718528950794974,1.015537880186535,,,,,,,,,,,,,,
CA_BANKS,BMO.TO,NA.TO,BANK OF MONTREAL,NATIONAL BANK OF CANADA,-2.176869888657125,0.21474718748565003,0.05,,False,1.0959401919924399,-0.41841030293216797,,,,,,,,,,,,,,
CA_BANKS,BMO.TO,RY.TO,BANK OF MONTREAL,ROYAL BANK OF CANADA,-2.137876657913513,0.22955937283601757,0.05,,False,1.2065787062765276,-1.2893923584429903,,,,,,,,,,,,,,
CA_BANKS,CM.TO,TD.TO,CANADIAN IMPERIAL BANK OF COMME,TORONTO-DOMINION BANK,-2.0429471755748283,0.26806533948699496,0.05,,False,1.0386720100632314,-0.1650804719121739,,,,,,,,,,,,,,
CA_BANKS,CM.TO,RY.TO,CANADIAN IMPERIAL BANK OF COMME,ROYAL BANK OF CANADA,-2.0295780700910244,0.2737565881636301,0.05,,False,1.424125037228512,-2.8417648234779387,,,,,,,,,,,,,,
CA_BANKS,NA.TO,TD.TO,NATIONAL BANK OF CANADA,TORONTO-DOMINION BANK,-1.9978403078479259,0.28752085107038705,0.05,,False,0.7952993018743625,1.3094671451799709,,,,,,,,,,,,,,
CA_BANKS,BMO.TO,BNS.TO,BANK OF MONTREAL,BANK OF NOVA SCOTIA,-1.9372726486932004,0.3147350526207666,0.05,,False,1.0781993967632504,0.31080439097432944,,,,,,,,,,,,,,
CA_BANKS,BNS.TO,TD.TO,BANK OF NOVA SCOTIA,TORONTO-DOMINION BANK,-1.7121567833687645,0.424860071649984,0.05,,False,0.8063691129129914,0.6638678357696337,,,,,,,,,,,,,,
CA_ENERGY,CNQ.TO,SU.TO,CDN NATURAL RES,SUNCOR ENERGY INC.,-2.569493027012626,0.09946777204713697,0.05,,False,0.7565526218211002,0.7584804216305612,,,,,,,,,,,,,,
CA_ENERGY,CVE.TO,IMO.TO,CENOVUS ENERGY INC.,IMPERIAL OIL,-2.2668129243677972,0.18289490399392044,0.05,,False,1.0072756261941997,-1.6129890690593034,,,,,,,,,,,,,,
CA_ENERGY,CNQ.TO,CVE.TO,CDN NATURAL RES,CENOVUS ENERGY INC.,-2.207125250345574,0.20366957354188908,0.05,,False,0.6731060227047807,1.6930315261892028,,,,,,,,,,,,,,
CA_ENERGY,CNQ.TO,IMO.TO,CDN NATURAL RES,IMPERIAL OIL,-2.175573396972588,0.21523003303376043,0.05,,False,0.6557693743830502,0.7123481748640343,,,,,,,,,,,,,,
CA_ENERGY,CVE.TO,SU.TO,CENOVUS ENERGY INC.,SUNCOR ENERGY INC.,-2.128319842445318,0.23328055366531553,0.05,,False,1.1333074314147693,-1.4260692819817904,,,,,,,,,,,,,,
CA_ENERGY,IMO.TO,SU.TO,IMPERIAL OIL,SUNCOR ENERGY INC.,-1.8367939335547525,0.36235350952134104,0.05,,False,1.1164447917662421,0.22056768810993876,,,,,,,,,,,,,,
CH_FINANCIALS,BAER.SW,UBSG.SW,JULIUS BAER N,UBS GROUP N,-3.102548590440514,0.026365155388351075,0.05,,False,0.8097608832102858,1.2685209118064935,,,,,,,,,,,,,,
CH_FINANCIALS,BAER.SW,ZURN.SW,JULIUS BAER N,ZURICH INSURANCE N,-2.638954601885362,0.08521040174072092,0.05,,False,1.4095762699615604,-4.812689323646415,,,,,,,,,,,,,,
CH_FINANCIALS,BAER.SW,SLHN.SW,JULIUS BAER N,SWISS LIFE HOLDING AG N,-2.4287969920955996,0.13377305841822257,0.05,,False,0.8692079316407765,-1.76955063340889,,,,,,,,,,,,,,
CH_FINANCIALS,SLHN.SW,UBSG.SW,SWISS LIFE HOLDING AG N,UBS GROUP N,-2.367144665046444,0.15122507296777216,0.05,,False,0.9030249960698044,3.5908117801047763,,,,,,,,,,,,,,
CH_FINANCIALS,UBSG.SW,ZURN.SW,UBS GROUP N,ZURICH INSURANCE N,-2.259632258151497,0.18531794714370414,0.05,,False,1.964363628099241,-8.904340909007898,,,,,,,,,,,,,,
CH_FINANCIALS,SLHN.SW,ZURN.SW,SWISS LIFE HOLDING AG N,ZURICH INSURANCE N,-2.1780286253556,0.214316210183711,0.05,,False,1.5022901060041733,-2.75659904313967,,,,,,,,,,,,,,
CH_PHARMA_LIFESCIENCE,LONN.SW,NOVN.SW,LONZA N,NOVARTIS N,-4.195369233506239,0.0006708943434400058,0.05,0.0006708943434400058,True,-0.23571101924291654,7.356396025032411,13.11443756740317,0.00013263481088898358,-0.05285374816856881,39.0,-2.7035427967979144,3.1999868669391125,True,2026-09-10 00:00:00,1.0,-0.0024433956123217603,0.2205232485356734,1.048362191624184,False,mixed signal
CONSUMER,ABF.L,DNLM.L,ASSOCIATED BRITISH FOODS PLC OR,DUNELM GROUP PLC ORD 1P,-3.862863461370275,0.002325802197834205,0.05,,False,0.6075520956790761,3.4189457715746387,,,,,,,,,,,,,,
CONSUMER,DOM.L,TSCO.L,DOMINO'S PIZZA GROUP PLC ORD 25,TESCO PLC ORD 6 1/3P,-3.469369365958145,0.008809495137545023,0.05,,False,-1.881096478451402,16.742898614261957,,,,,,,,,,,,,,
CONSUMER,DNLM.L,WTB.L,DUNELM GROUP PLC ORD 1P,WHITBREAD PLC ORD 76 122/153P,-3.3674877642485517,0.01211842166721225,0.05,,False,1.5943673034437893,-5.689876229965885,,,,,,,,,,,,,,
CONSUMER,ABF.L,MKS.L,ASSOCIATED BRITISH FOODS PLC OR,MARKS AND SPENCER GROUP PLC ORD,-3.3446649403811453,0.01299624044027304,0.05,,False,-3.516759595264301,28.289588367828138,,,,,,,,,,,,,,
CONSUMER,EZJ.L,MKS.L,EASYJET PLC ORD 27 2/7P,MARKS AND SPENCER GROUP PLC ORD,-3.343668005088185,0.013035837388512267,0.05,,False,3.0954838913614116,-11.999761209920567,,,,,,,,,,,,,,
CONSUMER,MKS.L,PETS.L,MARKS AND SPENCER GROUP PLC ORD,PETS AT HOME GROUP PLC ORD 1P,-3.323282832657331,0.013869272357948754,0.05,,False,-0.055948600461748516,6.175005512781013,,,,,,,,,,,,,,
CONSUMER,DOM.L,SBRY.L,DOMINO'S PIZZA GROUP PLC ORD 25,SAINSBURY (J) PLC ORD 28 4/7P,-3.32088373712699,0.013970390973933213,0.05,,False,-2.2987559837025695,18.534144673100176,,,,,,,,,,,,,,
CONSUMER,GRG.L,MKS.L,GREGGS PLC ORD 2P,MARKS AND SPENCER GROUP PLC ORD,-3.3026380216552504,0.01476096587086068,0.05,,False,-33.48101973094372,204.13626896336277,,,,,,,,,,,,,,
CONSUMER,DOM.L,MKS.L,DOMINO'S PIZZA GROUP PLC ORD 25,MARKS AND SPENCER GROUP PLC ORD,-3.3006326998030056,0.01485021647080396,0.05,,False,-124.89527696589383,738.6234033150165,,,,,,,,,,,,,,
