sector,ticker_a,ticker_b,name_a,name_b,eg_adf_stat,eg_pvalue,fdr_level,bh_critical_pvalue,passes_bh,hedge_ratio_beta,intercept_alpha,half_life_days,ar1_alpha,ar1_beta,zscore_window,latest_zscore,max_abs_zscore,threshold_breached,breach_date,ar1_sign_agreement_recent,ar1_latest_residual,zscore_delta_latest,zscore_delta2_latest,zscore_turning_recent,momentum_read
CA_BANKS,BNS.TO,RY.TO,BANK OF NOVA SCOTIA,ROYAL BANK OF CANADA,-3.478298487175354,0.008562243390281069,0.05,,False,1.1145682021163459,-1.461074461037673,,,,,,,,,,,,,,
CA_BANKS,NA.TO,RY.TO,NATIONAL BANK OF CANADA,ROYAL BANK OF CANADA,-3.4079993888110773,0.010689177027377856,0.05,,False,1.1015308142214755,-0.7982873173645544,,,,,,,,,,,,,,
CA_BANKS,CM.TO,NA.TO,CANADIAN IMPERIAL BANK OF COMME,NATIONAL BANK OF CANADA,-2.9955711208044145,0.03531007700541815,0.05,,False,1.2895211388510095,-1.793522634520465,,,,,,,,,,,,,,
CA_BANKS,BNS.TO,NA.TO,BANK OF NOVA SCOTIA,NATIONAL BANK OF CANADA,-2.6877710078047503,0.07617843014899614,0.05,,False,1.01320052606984,-0.6600724155590036,,,,,,,,,,,,,,
CA_BANKS,BMO.TO,CM.TO,BANK OF MONTREAL,CANADIAN IMPERIAL BANK OF COMME,-2.681618679673808,0.07727340772813551,0.05,,False,0.8454162187354773,1.1265752931524973,,,,,,,,,,,,,,
CA_BANKS,BNS.TO,CM.TO,BANK OF NOVA SCOTIA,CANADIAN IMPERIAL BANK OF COMME,-2.576159866132979,0.09802532004632214,0.05,,False,0.7857128096756403,0.7491570564166725,,,,,,,,,,,,,,
CA_BANKS,RY.TO,TD.TO,ROYAL BANK OF CANADA,TORONTO-DOMINION BANK,-2.2557135823037884,0.1866490785567146,0.05,,False,0.7224475095380546,1.911296358231203,,,,,,,,,,,,,,
CA_BANKS,BMO.TO,TD.TO,BANK OF MONTREAL,TORONTO-DOMINION BANK,-2.212416176210987,0.20177000317398608,0.05,,False,0.870711740151474,1.020900009898945,,,,,,,,,,,,,,
CA_BANKS,CM.TO,RY.TO,CANADIAN IMPERIAL BANK OF COMME,ROYAL BANK OF CANADA,-2.2019081355492274,0.20555364279638844,0.05,,False,1.417566788960937,-2.8079421321888045,,,,,,,,,,,,,,
CA_BANKS,BMO.TO,RY.TO,BANK OF MONTREAL,ROYAL BANK OF CANADA,-2.1926427908068806,0.20892652770996434,0.05,,False,1.2051236096116544,-1.282114819662178,,,,,,,,,,,,,,
CA_BANKS,BMO.TO,NA.TO,BANK OF MONTREAL,NATIONAL BANK OF CANADA,-2.1897571718336883,0.20998399415006513,0.05,,False,1.0949806783336347,-0.41337235728972654,,,,,,,,,,,,,,
CA_BANKS,CM.TO,TD.TO,CANADIAN IMPERIAL BANK OF COMME,TORONTO-DOMINION BANK,-2.1142630446959356,0.23881817099170433,0.05,,False,1.0333863310150917,-0.14079093796618558,,,,,,,,,,,,,,
CA_BANKS,NA.TO,TD.TO,NATIONAL BANK OF CANADA,TORONTO-DOMINION BANK,-2.026647827840109,0.2750125443784243,0.05,,False,0.7949351915901087,1.3109973481331547,,,,,,,,,,,,,,
CA_BANKS,BMO.TO,BNS.TO,BANK OF MONTREAL,BANK OF NOVA SCOTIA,-1.9513970400082654,0.30828164788022727,0.05,,False,1.0788692118887226,0.3079844925347013,,,,,,,,,,,,,,
CA_BANKS,BNS.TO,TD.TO,BANK OF NOVA SCOTIA,TORONTO-DOMINION BANK,-1.735338128653935,0.41300329407103414,0.05,,False,0.8048175536337704,0.6710161225600975,,,,,,,,,,,,,,
CA_ENERGY,CNQ.TO,SU.TO,CDN NATURAL RES,SUNCOR ENERGY INC.,-2.634913036756748,0.08599397743364956,0.05,,False,0.7581524375510216,0.7428078947355616,,,,,,,,,,,,,,
CA_ENERGY,CVE.TO,IMO.TO,CENOVUS ENERGY INC.,IMPERIAL OIL,-2.3785625784151896,0.14787859597618763,0.05,,False,1.0160209692641886,-1.6551769246221757,,,,,,,,,,,,,,
CA_ENERGY,CNQ.TO,CVE.TO,CDN NATURAL RES,CENOVUS ENERGY INC.,-2.286010476008369,0.17651957458075945,0.05,,False,0.6721726893000565,1.687211743637694,,,,,,,,,,,,,,
CA_ENERGY,CVE.TO,SU.TO,CENOVUS ENERGY INC.,SUNCOR ENERGY INC.,-2.2574731501821703,0.18605060291909992,0.05,,False,1.137066941762536,-1.4419450861547385,,,,,,,,,,,,,,
CA_ENERGY,CNQ.TO,IMO.TO,CDN NATURAL RES,IMPERIAL OIL,-2.239909871530554,0.19208052588502472,0.05,,False,0.6607664142669925,0.6794588647792335,,,,,,,,,,,,,,
CA_ENERGY,IMO.TO,SU.TO,IMPERIAL OIL,SUNCOR ENERGY INC.,-1.817686851826123,0.3717166883621705,0.05,,False,1.111969338159587,0.23879831207051616,,,,,,,,,,,,,,
CH_FINANCIALS,BAER.SW,UBSG.SW,JULIUS BAER N,UBS GROUP N,-3.060094484465726,0.029650817183379922,0.05,,False,0.8027759769084033,1.2919278536984513,,,,,,,,,,,,,,
CH_FINANCIALS,BAER.SW,ZURN.SW,JULIUS BAER N,ZURICH INSURANCE N,-2.6728699655446424,0.07885175334550215,0.05,,False,1.4235024872178643,-4.899790901636178,,,,,,,,,,,,,,
CH_FINANCIALS,BAER.SW,SLHN.SW,JULIUS BAER N,SWISS LIFE HOLDING AG N,-2.4629817128936926,0.12474298393465405,0.05,,False,0.8783083458214473,-1.8297324258565224,,,,,,,,,,,,,,
